date,Apple,Amazon,Google,Microsoft,Tesla,"('date', '')",positive_sentiment,negative_sentiment,total_sentiment
11/23/2015,29.4375,678.9899902,755.9799805,54.18999863,43.54999924,11/23/2015,0.163533333,0.030266667,0.20346
11/24/2015,29.71999931,671.1500244,748.2800293,54.25,43.65000153,11/24/2015,0.106909091,0.068818182,0.052981818
11/25/2015,29.50749969,675.3400269,748.1500244,53.68999863,45.9280014,11/25/2015,0.13183871,0.046096774,0.147248387
11/27/2015,29.45249939,673.2600098,750.2600098,53.93000031,46.3219986,11/27/2015,0.042833333,0.039,0.015175
11/30/2015,29.57500076,664.7999878,742.5999756,54.34999847,46.05199814,11/30/2015,0.10404,0.05216,0.096048
12/1/2015,29.33499908,679.0599976,767.039978,55.22000122,47.43799973,12/1/2015,0.086956522,0.082304348,0.012334783
12/2/2015,29.06999969,676.0100098,762.3800049,55.20999908,46.39799881,12/2/2015,0.058384615,0.110615385,-0.081461538
12/3/2015,28.79999924,666.25,752.539978,54.20000076,46.54199982,12/3/2015,0.1155,0.025714286,0.103271429
12/4/2015,29.75749969,672.6400146,766.8099976,55.90999985,46.07600021,12/4/2015,0.058416667,0.0655,-0.038883333
12/7/2015,29.56999969,669.8300171,763.25,55.81000137,46.22600174,12/7/2015,0.10932,0.10824,0.014968
12/8/2015,29.55750084,677.3300171,762.3699951,55.79000092,45.34400177,12/8/2015,0.118647059,0.036882353,0.126564706
12/9/2015,28.90500069,664.789978,751.6099854,54.97999954,44.90399933,12/9/2015,0.150071429,0.122071429,-0.011835714
12/10/2015,29.04249954,662.3200073,749.460022,55.27000046,45.41400146,12/10/2015,0.032458333,0.07325,-0.064079167
12/11/2015,28.29500008,640.1500244,738.8699951,54.06000137,43.40399933,12/11/2015,0.070136364,0.069818182,0.006504545
12/14/2015,28.12000084,657.9099731,747.7700195,55.13999939,43.7159996,12/14/2015,0.135791667,0.025708333,0.156891667
12/15/2015,27.62249947,658.6400146,743.4000244,55.20000076,44.2179985,12/15/2015,0.066805556,0.062194444,0.003636111
12/16/2015,27.83499908,675.7700195,758.0900269,56.13000107,46.90200043,12/16/2015,0,0.093833333,-0.094866667
12/17/2015,27.24500084,670.6500244,749.4299927,55.70000076,46.6780014,12/17/2015,0.109347826,0.081130435,0.041447826
12/18/2015,26.50749969,664.1400146,739.3099976,54.13000107,46.09199905,12/18/2015,0.087457143,0.0792,0.027145714
12/21/2015,26.83250046,664.5100098,747.7700195,54.83000183,46.51200104,12/21/2015,0.110428571,0.062928571,0.053953571
12/22/2015,26.80750084,663.1500244,750,55.34999847,45.99000168,12/22/2015,0.105217391,0.092521739,0.005921739
12/23/2015,27.15250015,663.7000122,750.3099976,55.81999969,45.93999863,12/23/2015,0.056666667,0.239333333,-0.196583333
12/24/2015,27.00749969,662.789978,748.4000244,55.66999817,46.11399841,12/24/2015,0.1665,0,0.33525
12/28/2015,26.70499992,675.2000122,762.5100098,55.95000076,45.79000092,12/28/2015,0.108,0.027857143,0.122433333
12/29/2015,27.18499947,693.9699707,776.5999756,56.54999924,47.43799973,12/29/2015,0.07253125,0.04696875,0.02794375
12/30/2015,26.82999992,689.0700073,771,56.31000137,47.61800003,12/30/2015,0.1166,0.05985,0.059465
12/31/2015,26.31500053,675.8900146,758.8800049,55.47999954,48.0019989,12/31/2015,0.107758621,0.026517241,0.109755172
1/4/2016,26.33749962,636.9899902,741.8400269,54.79999924,44.68199921,1/4/2016,0.188764706,0.028352941,0.218323529
1/5/2016,25.67749977,633.789978,742.5800171,55.04999924,44.68600082,1/5/2016,0.140259259,0.018222222,0.164874074
1/6/2016,25.17499924,632.6500244,743.6199951,54.04999924,43.80799866,1/6/2016,0.0805,0.082733333,-0.023886667
1/7/2016,24.11249924,607.9400024,726.3900146,52.16999817,43.13000107,1/7/2016,0.065115385,0.088923077,-0.046688462
1/8/2016,24.23999977,607.0499878,714.4699707,52.33000183,42.20000076,1/8/2016,0.027714286,0.058095238,-0.059404762
1/11/2016,24.63249969,617.7399902,716.0300293,52.29999924,41.56999969,1/11/2016,0.174,0.051689655,0.180924138
1/12/2016,24.98999977,617.8900146,726.0700073,52.77999878,41.99399948,1/12/2016,0.100958333,0.08625,-0.003966667
1/13/2016,24.34749985,581.8099976,700.5599976,51.63999939,40.06200027,1/13/2016,0.171947368,0.037578947,0.185815789
1/14/2016,24.87999916,593,714.7199707,53.11000061,41.23600006,1/14/2016,0.084375,0.123125,-0.01753125
1/15/2016,24.28249931,570.1799927,694.4500122,50.99000168,40.9980011,1/15/2016,0.123965517,0.10337931,0.048934483
1/19/2016,24.16500092,574.4799805,701.789978,50.56000137,40.94400024,1/19/2016,0.151052632,0.046052632,0.112468421
1/20/2016,24.19750023,571.7700195,698.4500122,50.79000092,39.74000168,1/20/2016,0.132714286,0,0.2119
1/21/2016,24.07500076,575.0200195,706.5900269,50.47999954,39.99399948,1/21/2016,0.07073913,0.057130435,0.013469565
1/22/2016,25.35499954,596.3800049,725.25,52.29000092,40.50999832,1/22/2016,0.050380952,0.012190476,0.065166667
1/25/2016,24.86000061,596.5300293,711.6699829,51.79000092,39.27600098,1/25/2016,0.066435897,0.082769231,-0.051587179
1/26/2016,24.99749947,601.25,713.039978,52.16999817,38.7120018,1/26/2016,0.137087912,0.04178022,0.169964835
1/27/2016,23.35499954,583.3499756,699.9899902,51.22000122,37.61399841,1/27/2016,0.069918367,0.06277551,0.036157143
1/28/2016,23.52249908,635.3499756,730.960022,52.06000137,37.93999863,1/28/2016,0.111564103,0.081794872,0.07885641
1/29/2016,24.33499908,587,742.9500122,55.09000015,38.24000168,1/29/2016,0.107371429,0.051628571,0.067505714
2/1/2016,24.10750008,574.8099976,752,54.70999908,39.38800049,2/1/2016,0.119794118,0.057852941,0.072788235
2/2/2016,23.62000084,552.0999756,764.6500244,53,36.55599976,2/2/2016,0.076942857,0.075342857,0.012391429
2/3/2016,24.08749962,531.0700073,726.9500122,52.15999985,34.69599915,2/3/2016,0.09225,0.080357143,0.043575
2/4/2016,24.14999962,536.2600098,708.0100098,52,35.06600189,2/4/2016,0.10676,0.06908,0.026372
2/5/2016,23.50499916,502.1300049,683.5700073,50.15999985,32.52000046,2/5/2016,0.153391304,0.082434783,0.044591304
2/8/2016,23.75250053,488.1000061,682.7399902,49.40999985,29.59799957,2/8/2016,0.0658,0.106933333,-0.048816667
2/9/2016,23.74749947,482.0700073,678.1099854,49.27999878,29.64999962,2/9/2016,0.089279612,0.05767767,0.059069126
2/10/2016,23.56749916,490.480011,684.1199951,49.70999908,28.73399925,2/10/2016,0.06916443,0.040375839,0.05118557
2/11/2016,23.42499924,503.8200073,683.1099854,49.68999863,30.09399986,2/11/2016,0.057030466,0.05266129,0.024456272
2/12/2016,23.49749947,507.0799866,682.4000244,50.5,30.20800018,2/12/2016,0.057494396,0.061374844,-0.002240349
2/16/2016,24.15999985,521.0999756,691,51.09000015,31.0340004,2/16/2016,0.055552365,0.062440878,0.006731757
2/17/2016,24.53000069,534.0999756,708.4000244,52.41999817,33.73600006,2/17/2016,0.079478889,0.072217778,0.026084444
2/18/2016,24.06500053,525,697.3499756,52.18999863,33.35400009,2/18/2016,0.065853193,0.08224029,-0.026094536
2/19/2016,24.01000023,534.9000244,700.9099731,51.81999969,33.31600189,2/19/2016,0.096694716,0.070135029,0.051414677
2/22/2016,24.21999931,559.5,706.460022,52.65000153,35.54800034,2/22/2016,0.058208127,0.095230922,-0.04708781
2/23/2016,23.67250061,552.9400024,695.8499756,51.18000031,35.44200134,2/23/2016,0.071120123,0.089664271,-0.032956057
2/24/2016,24.02499962,554.039978,699.5599976,51.36000061,35.79999924,2/24/2016,0.066959888,0.0751875,-0.017265485
2/25/2016,24.19000053,555.1500244,705.75,52.09999847,37.48600006,2/25/2016,0.057116803,0.075547131,-0.037334631
2/26/2016,24.22750092,555.2299805,705.0700073,51.29999924,38.06800079,2/26/2016,0.075654545,0.068418182,0.02276281
2/29/2016,24.17250061,552.5200195,697.7700195,50.88000107,38.38600159,2/29/2016,0.057809006,0.070714286,-0.022095963
3/1/2016,25.13249969,579.039978,718.8099976,52.58000183,37.27000046,3/1/2016,0.051057891,0.067004758,-0.03078866
3/2/2016,25.1875,580.210022,718.8499756,52.95000076,37.66799927,3/2/2016,0.074641444,0.077104773,-0.005345285
3/3/2016,25.375,577.4899902,712.4199829,52.34999847,39.14799881,3/3/2016,0.100024482,0.059293785,0.076822411
3/4/2016,25.75250053,575.1400146,710.8900146,52.02999878,40.20800018,3/4/2016,0.094257557,0.070629988,0.053587183
3/7/2016,25.46750069,562.7999878,695.1599731,51.02999878,41.05799866,3/7/2016,0.08764142,0.091530178,0.010433728
3/8/2016,25.25749969,560.2600098,693.9699707,51.65000153,40.52000046,3/8/2016,0.086412808,0.056308374,0.073651626
3/9/2016,25.28000069,559.4699707,705.2399902,52.84000015,41.74399948,3/9/2016,0.068626615,0.046794574,0.050597933
3/10/2016,25.29249954,558.9299927,712.8200073,52.04999924,41.0359993,3/10/2016,0.06849703,0.045236634,0.047162277
3/11/2016,25.56500053,569.6099854,726.8200073,53.06999969,41.5,3/11/2016,0.06282235,0.061767908,0.004481089
3/14/2016,25.62999916,573.3699951,730.4899902,53.16999817,43.02999878,3/14/2016,0.067610052,0.059951473,0.019043847
3/15/2016,26.14500046,577.0200195,728.3300171,53.59000015,43.66799927,3/15/2016,0.065083237,0.050887861,0.035276994
3/16/2016,26.49250031,574.2700195,736.0900269,54.34999847,44.38600159,3/16/2016,0.062427083,0.064623698,-0.005141276
3/17/2016,26.45000076,559.4400024,737.7800293,54.65999985,45.27600098,3/17/2016,0.057862209,0.062646403,-0.012653901
3/18/2016,26.47999954,552.0800171,737.5999756,53.49000168,46.54800034,3/18/2016,0.06415942,0.045778656,0.025704216
3/21/2016,26.47750092,553.9799805,742.0900269,53.86000061,47.66400146,3/21/2016,0.061759559,0.043228676,0.040638897
3/22/2016,26.68000031,560.4799805,740.75,54.06999969,46.84799957,3/22/2016,0.064020419,0.045816225,0.042726876
3/23/2016,26.53249931,569.6300049,738.0599976,53.97000122,44.51599884,3/23/2016,0.06472326,0.048419355,0.034213243
3/24/2016,26.41749954,582.9500122,735.2999878,54.20999908,45.54999924,3/24/2016,0.077582267,0.044946984,0.070904205
3/28/2016,26.29750061,579.8699951,733.5300293,53.54000092,46.05199814,3/28/2016,0.060519637,0.063549849,-0.00281571
3/29/2016,26.92000008,593.8599854,744.7700195,54.70999908,46.02600098,3/29/2016,0.063781553,0.070118447,-0.001015437
3/30/2016,27.38999939,598.6900024,750.5300293,55.04999924,45.37799835,3/30/2016,0.059769685,0.062854331,-0.007972539
3/31/2016,27.24749947,593.6400146,744.9500122,55.22999954,45.95399857,3/31/2016,0.067582536,0.049611244,0.021330502
4/1/2016,27.49749947,598.5,749.9099731,55.56999969,47.51800156,4/1/2016,0.086847297,0.04722973,0.074672703
4/4/2016,27.78000069,593.1900024,745.289978,55.43000031,49.39799881,4/4/2016,0.075936953,0.040644483,0.069778284
4/5/2016,27.45249939,586.1400146,737.7999878,54.56000137,51.09400177,4/5/2016,0.080955172,0.043760345,0.083266034
4/6/2016,27.73999977,602.0800171,745.6900024,55.11999893,53.08399963,4/6/2016,0.063954663,0.041667098,0.047584974
4/7/2016,27.13500023,591.4299927,740.2800293,54.45999908,51.43999863,4/7/2016,0.074001456,0.02955313,0.091073217
4/8/2016,27.16500092,594.5999756,739.1500244,54.41999817,50.01399994,4/8/2016,0.067730399,0.047859697,0.041321733
4/11/2016,27.25499916,595.9299927,736.0999756,54.31000137,49.98400116,4/11/2016,0.054684906,0.039171698,0.028053208
4/12/2016,27.61000061,603.1699829,743.0900269,54.65000153,49.56399918,4/12/2016,0.082993443,0.03925082,0.078475902
4/13/2016,28.01000023,614.8200073,751.7199707,55.34999847,50.90599823,4/13/2016,0.085810409,0.030182156,0.105269517
4/14/2016,28.02499962,620.75,753.2000122,55.36000061,50.37200165,4/14/2016,0.076715375,0.03415629,0.084596061
4/15/2016,27.46249962,625.8900146,759,55.65000153,50.90200043,4/15/2016,0.065887906,0.048782694,0.033234022
4/18/2016,26.87000084,635.3499756,766.6099854,56.45999908,50.77600098,4/18/2016,0.07975,0.050327206,0.05000723
4/19/2016,26.72750092,627.9000244,753.9299927,56.38999939,49.47399902,4/19/2016,0.069590586,0.045849023,0.054472913
4/20/2016,26.78249931,632.9899902,752.6699829,55.59000015,49.99399948,4/20/2016,0.058633399,0.077078063,-0.02061917
4/21/2016,26.49250031,631,759.1400146,55.77999878,49.65800095,4/21/2016,0.067204208,0.05222401,0.035791955
4/22/2016,26.42000008,620.5,718.7700195,51.77999878,50.75,4/22/2016,0.07197936,0.060381837,0.029235501
4/25/2016,26.27000046,626.2000122,723.1500244,52.11000061,50.36399841,4/25/2016,0.065872299,0.049831041,0.031176817
4/26/2016,26.08749962,616.8800049,708.1400146,51.43999863,50.7480011,4/26/2016,0.061675737,0.085473923,-0.014921769
4/27/2016,24.45499992,606.5700073,705.8400269,50.93999863,50.29399872,4/27/2016,0.048436948,0.082180723,-0.042050201
4/28/2016,23.70750046,602,691.0200195,49.90000153,49.54199982,4/28/2016,0.06002381,0.073738095,-0.015857937
4/29/2016,23.43499947,659.5900269,693.0100098,49.86999893,48.15200043,4/29/2016,0.065790345,0.071291034,-0.007714207
5/2/2016,23.40999985,683.8499756,698.210022,50.61000061,48.36000061,5/2/2016,0.079190578,0.070850107,0.012472377
5/3/2016,23.79500008,671.3200073,692.3599854,49.77999878,46.4640007,5/3/2016,0.057529894,0.053916764,0.004456624
5/4/2016,23.54750061,670.9000244,695.7000122,49.86999893,44.51200104,5/4/2016,0.063246405,0.063573346,0.012814382
5/5/2016,23.30999947,659.0900269,701.4299927,49.93999863,42.30599976,5/5/2016,0.07582772,0.05986399,0.03283057
5/6/2016,23.18000031,673.9500122,711.1199951,50.38999939,42.98600006,5/6/2016,0.057321133,0.043270366,0.027969303
5/9/2016,23.19750023,679.75,712.9000244,50.06999969,41.7840004,5/9/2016,0.073131579,0.04834413,0.04893664
5/10/2016,23.35499954,703.0700073,723.1799927,51.02000046,41.73799896,5/10/2016,0.098021739,0.061302795,0.086188043
5/11/2016,23.12750053,713.2299805,715.289978,51.04999924,41.79199982,5/11/2016,0.072417808,0.059757534,0.014049726
5/12/2016,22.58499908,717.9299927,713.3099976,51.50999832,41.45600128,5/12/2016,0.073927711,0.064943045,0.024598795
5/13/2016,22.62999916,709.9199829,710.8300171,51.08000183,41.52199936,5/13/2016,0.052451197,0.038051565,0.029176059
5/16/2016,23.46999931,710.6599731,716.4899902,51.83000183,41.65800095,5/16/2016,0.073114151,0.036198113,0.053554245
5/17/2016,23.37249947,695.2700195,706.2299805,50.50999832,40.93199921,5/17/2016,0.071075661,0.030920693,0.074001367
5/18/2016,23.63999939,697.4500122,706.6300049,50.81000137,42.23400116,5/18/2016,0.063629086,0.025681788,0.074757905
5/19/2016,23.54999924,698.5200195,700.3200073,50.31999969,43.04199982,5/19/2016,0.078614767,0.027212948,0.089872927
5/20/2016,23.80500031,702.7999878,709.7399902,50.61999893,44.05599976,5/20/2016,0.073062932,0.029729854,0.079492479
5/23/2016,24.10750008,696.75,704.2399902,50.02999878,43.24399948,5/23/2016,0.066284759,0.045104278,0.038435963
5/24/2016,24.47500038,704.2000122,720.0900269,51.59000015,43.58200073,5/24/2016,0.063886589,0.043312331,0.036993609
5/25/2016,24.90500069,708.3499756,725.2700195,52.11999893,43.91600037,5/25/2016,0.075038929,0.038525547,0.066628345
5/26/2016,25.10250092,714.9099731,724.1199951,51.88999939,45.02399826,5/26/2016,0.079865546,0.043410364,0.071306162
5/27/2016,25.08749962,712.2399902,732.6599731,52.31999969,44.60800171,5/27/2016,0.09091933,0.057843227,0.068418113
5/31/2016,24.96500015,722.789978,735.7199707,53,44.64599991,5/31/2016,0.067247803,0.054012302,0.013885062
6/1/2016,24.61499977,719.4400024,734.1500244,52.84999847,43.91199875,6/1/2016,0.066027027,0.041162162,0.051588739
6/2/2016,24.43000031,728.2399902,730.4000244,52.47999954,43.79199982,6/2/2016,0.05823236,0.055555961,0.02649635
6/3/2016,24.47999954,725.539978,722.3400269,51.79000092,43.79800034,6/3/2016,0.055936,0.0348672,0.04653024
6/6/2016,24.65749931,726.7299805,716.5499878,52.13000107,44.13600159,6/6/2016,0.059749347,0.066,-0.001495561
6/7/2016,24.75749969,723.7399902,716.6500244,52.09999847,46.4679985,6/7/2016,0.084316614,0.042557994,0.094765831
6/8/2016,24.73500061,726.6400146,728.2800293,52.04000092,47.10400009,6/8/2016,0.071446571,0.030507177,0.077092344
6/9/2016,24.91250038,727.6500244,728.5800171,51.61999893,45.87200165,6/9/2016,0.078869159,0.03992108,0.080163136
6/10/2016,24.70750046,717.9099731,719.4099731,51.47999954,43.75799942,6/10/2016,0.078922222,0.041819444,0.060525556
6/13/2016,24.33499908,715.2399902,718.3599854,50.13999939,43.57400131,6/13/2016,0.065587254,0.021664086,0.080602085
6/14/2016,24.36499977,719.2999878,718.2700195,49.83000183,42.99200058,6/14/2016,0.076360568,0.023955595,0.101945115
6/15/2016,24.28499985,714.2600098,718.9199829,49.68999863,43.54000092,6/15/2016,0.06790228,0.026576547,0.079437785
6/16/2016,24.38750076,717.5100098,710.3599854,50.38999939,43.58599854,6/16/2016,0.07378626,0.045287532,0.057601018
6/17/2016,23.83250046,706.3900146,691.7199707,50.13000107,43.09400177,6/17/2016,0.076615942,0.03873913,0.079854348
6/20/2016,23.77499962,714.0100098,693.710022,50.06999969,43.93999863,6/20/2016,0.074919355,0.043688172,0.06183871
6/21/2016,23.97750092,715.8200073,695.9400024,51.18999863,43.92200089,6/21/2016,0.070005326,0.039560586,0.056022503
6/22/2016,23.88750076,710.5999756,697.460022,50.99000168,39.33200073,6/22/2016,0.059122655,0.05288456,0.011125541
6/23/2016,24.02499962,722.0800171,701.8699951,51.90999985,39.27999878,6/23/2016,0.066707071,0.044470707,0.036026263
6/24/2016,23.35000038,698.960022,675.2199707,49.83000183,38.63000107,6/24/2016,0.056468354,0.037235759,0.042291139
6/27/2016,23.01000023,691.3599854,668.2600098,48.43000031,39.70999908,6/27/2016,0.069532154,0.044667203,0.0425291
6/28/2016,23.39749908,707.9500122,680.039978,49.43999863,40.35800171,6/28/2016,0.065535497,0.038890467,0.051590872
6/29/2016,23.60000038,715.5999756,684.1099854,50.54000092,42.0379982,6/29/2016,0.062004065,0.031678862,0.051152439
6/30/2016,23.89999962,715.6199951,692.0999756,51.16999817,42.45600128,6/30/2016,0.044530568,0.054233624,-0.015282314
7/1/2016,23.97249985,725.6799927,699.210022,51.15999985,43.29999924,7/1/2016,0.049263658,0.051927553,-0.010674466
7/5/2016,23.74749947,728.0999756,694.9500122,51.16999817,42.79600143,7/5/2016,0.064921676,0.040686703,0.050976867
7/6/2016,23.88249969,737.6099854,697.7700195,51.38000107,42.88800049,7/6/2016,0.062916667,0.045666667,0.03785125
7/7/2016,23.98500061,736.5700073,695.3599854,51.38000107,43.18799973,7/7/2016,0.0515,0.025411111,0.066581111
7/8/2016,24.17000008,745.8099976,705.6300049,52.29999924,43.35599899,7/8/2016,0.073463855,0.035120482,0.068811647
7/11/2016,24.24500084,753.7800293,715.0900269,52.59000015,44.95600128,7/11/2016,0.070981395,0.068044186,0.011294186
7/12/2016,24.35499954,748.210022,720.6400146,53.20999908,44.93000031,7/12/2016,0.081075,0.06477,0.030639
7/13/2016,24.21750069,742.6300049,716.9799805,53.50999832,44.50600052,7/13/2016,0.09972619,0.034952381,0.12415119
7/14/2016,24.69750023,741.2000122,720.9500122,53.74000168,44.30599976,7/14/2016,0.070193249,0.038945148,0.067297975
7/15/2016,24.69499969,735.4400024,719.8499756,53.70000076,44.08000183,7/15/2016,0.063505051,0.051590909,0.029678535
7/18/2016,24.95750046,736.0700073,733.7800293,53.95999908,45.25,7/18/2016,0.040221854,0.032880795,0.015834272
7/19/2016,24.96750069,739.9500122,736.960022,53.09000015,45.05199814,7/19/2016,0.062701887,0.052256604,0.041257736
7/20/2016,24.98999977,745.7199707,741.1900024,55.90999985,45.67200089,7/20/2016,0.060542609,0.045132174,0.039721739
7/21/2016,24.85750008,744.4299927,738.6300049,55.79999924,44.09999847,7/21/2016,0.055917553,0.05831516,0.007309973
7/22/2016,24.66500092,744.8599854,742.7399902,56.56999969,44.45399857,7/22/2016,0.061673797,0.040889483,0.051707843
7/25/2016,24.33499908,739.6099854,739.7700195,56.72999954,46.0019989,7/25/2016,0.050506531,0.034818578,0.028994775
7/26/2016,24.16749954,735.5900269,738.4199829,56.75999832,45.90200043,7/26/2016,0.07426096,0.041022965,0.063141336
7/27/2016,25.73749924,736.6699829,741.7700195,56.18999863,45.69800186,7/27/2016,0.093582428,0.038613031,0.09581234
7/28/2016,26.08499908,752.6099854,745.9099731,56.20999908,46.12200165,7/28/2016,0.079248848,0.031561444,0.07837765
7/29/2016,26.05249977,758.8099976,768.789978,56.68000031,46.95800018,7/29/2016,0.114791531,0.02481759,0.150457655
8/1/2016,26.51250076,767.7399902,772.8800049,56.58000183,46.0019989,8/1/2016,0.07353304,0.023079295,0.088977533
8/2/2016,26.12000084,760.5800171,771.0700073,56.58000183,45.43999863,8/2/2016,0.067688123,0.057993654,0.022543155
8/3/2016,26.44750023,754.6400146,773.1799927,56.97000122,45.15800095,8/3/2016,0.057196296,0.0533,0.014395185
8/4/2016,26.46750069,760.7700195,771.6099854,57.38999939,46.12200165,8/4/2016,0.075086022,0.036142266,0.070984698
8/5/2016,26.87000084,765.9799805,782.2199707,57.95999908,46.00600052,8/5/2016,0.097977299,0.042721907,0.10073235
8/8/2016,27.09250069,766.5599976,781.7600098,58.06000137,45.23199844,8/8/2016,0.050080903,0.035735654,0.023905644
8/9/2016,27.20249939,768.3099976,784.2600098,58.20000076,45.81600189,8/9/2016,0.057966546,0.046511754,0.031233363
8/10/2016,27,768.5599976,784.6799927,58.02000046,45.13000107,8/10/2016,0.053151589,0.051546862,0.002832763
8/11/2016,26.98250008,771.2399902,784.8499756,58.29999924,44.98199844,8/11/2016,0.053628462,0.039077364,0.029310602
8/12/2016,27.04500008,772.5599976,783.2199707,57.93999863,45.12200165,8/12/2016,0.068331776,0.043987539,0.048506854
8/15/2016,27.37000084,768.4899902,782.4400024,58.11999893,45.11800003,8/15/2016,0.058022677,0.029712509,0.051089759
8/16/2016,27.34499931,764.039978,777.1400146,57.43999863,44.72200012,8/16/2016,0.054726243,0.029060415,0.05099484
8/17/2016,27.30500031,764.6300049,779.9099731,57.56000137,44.64799881,8/17/2016,0.073841452,0.044874881,0.052854632
8/18/2016,27.27000046,764.460022,777.5,57.59999847,44.70199966,8/18/2016,0.060996226,0.066273585,-0.010814906
8/19/2016,27.34000015,757.3099976,775.4199829,57.61999893,45,8/19/2016,0.069047489,0.060109589,0.021399178
8/22/2016,27.12750053,759.4799805,772.1500244,57.66999817,44.58599854,8/22/2016,0.054542117,0.030114471,0.046917711
8/23/2016,27.21249962,762.4500122,772.0800171,57.88999939,44.9679985,8/23/2016,0.047333333,0.028905952,0.037639286
8/24/2016,27.00749969,757.25,769.6400146,57.95000076,44.52399826,8/24/2016,0.061129171,0.061294941,0.006618407
8/25/2016,26.89249992,759.2199707,769.4099731,58.16999817,44.19200134,8/25/2016,0.066222814,0.0602,0.008834905
8/26/2016,26.73500061,769,769.539978,58.02999878,43.9980011,8/26/2016,0.071842379,0.059944981,0.031066171
8/29/2016,26.70499992,771.289978,772.1500244,58.09999847,43.04000092,8/29/2016,0.056054945,0.042091791,0.024168455
8/30/2016,26.5,767.5800171,769.0900269,57.88999939,42.26800156,8/30/2016,0.044950017,0.062044163,-0.019198836
8/31/2016,26.52499962,769.1599731,767.0499878,57.45999908,42.40200043,8/31/2016,0.04467094,0.057777778,-0.014733405
9/1/2016,26.68250084,770.6199951,768.7800293,57.59000015,40.15399933,9/1/2016,0.059086903,0.06141527,-0.005383054
9/2/2016,26.93250084,772.4400024,771.460022,57.66999817,39.55599976,9/2/2016,0.05107377,0.062433743,-0.023815027
9/6/2016,26.92499924,788.8699951,780.0800171,57.61000061,40.56600189,9/6/2016,0.06560192,0.037802068,0.053938552
9/7/2016,27.09000015,784.4799805,780.3499756,57.65999985,40.34199905,9/7/2016,0.053143308,0.034278721,0.036943664
9/8/2016,26.37999916,784.0599976,775.3200073,57.43000031,39.47200012,9/8/2016,0.053623294,0.039253867,0.032647816
9/9/2016,25.78249931,760.1400146,759.6599731,56.20999908,38.89400101,9/9/2016,0.055368804,0.031573319,0.04938339
9/12/2016,26.36000061,771.4899902,769.0200195,57.04999924,39.65999985,9/12/2016,0.056628299,0.046403959,0.028385337
9/13/2016,26.98749924,761.0100098,759.6900024,56.52999878,39.20999908,9/13/2016,0.069298257,0.034599196,0.058726273
9/14/2016,27.94249916,761.0900269,762.4899902,56.25999832,39.2820015,9/14/2016,0.074144046,0.034763391,0.074910764
9/15/2016,28.89249992,769.6900024,771.7600098,57.18999863,40.08399963,9/15/2016,0.06637862,0.044719853,0.051263244
9/16/2016,28.72999954,778.5200195,768.8800049,57.25,41.08000183,9/16/2016,0.069478992,0.043320621,0.051667227
9/19/2016,28.39500046,775.0999756,765.7000122,56.93000031,41.26800156,9/19/2016,0.074411765,0.0394531,0.065320668
9/20/2016,28.39249992,780.2199707,771.4099731,56.81000137,40.9280014,9/20/2016,0.073514634,0.025688618,0.088083171
9/21/2016,28.38750076,789.7399902,776.2199707,57.75999832,41.04399872,9/21/2016,0.060878106,0.030557453,0.053122826
9/22/2016,28.65500069,804.7000122,787.210022,57.81999969,41.2859993,9/22/2016,0.063926614,0.039575342,0.047064286
9/23/2016,28.17749977,805.75,786.9000244,57.43000031,41.49000168,9/23/2016,0.06464749,0.028779289,0.050909728
9/26/2016,28.21999931,799.1599731,774.210022,56.90000153,41.79800034,9/26/2016,0.069483992,0.047061205,0.038020151
9/27/2016,28.27249908,816.1099854,783.0100098,57.95000076,41.16199875,9/27/2016,0.074326464,0.033065076,0.086512581
9/28/2016,28.48749924,828.7199707,781.5599976,58.02999878,41.25400162,9/28/2016,0.081162162,0.02570971,0.101449449
9/29/2016,28.04500008,829.0499878,775.0100098,57.40000153,40.13999939,9/29/2016,0.076969697,0.029563131,0.088286279
9/30/2016,28.26250076,837.3099976,777.289978,57.59999847,40.80599976,9/30/2016,0.063780637,0.033992647,0.055749387
10/3/2016,28.12999916,836.7399902,772.5599976,57.41999817,42.74000168,10/3/2016,0.062253107,0.058285876,0.012226893
10/4/2016,28.25,834.0300293,776.4299927,57.24000168,42.2820015,10/4/2016,0.049643151,0.031622603,0.037108425
10/5/2016,28.26250076,844.3599854,776.4699707,57.63999939,41.69200134,10/5/2016,0.060938095,0.032719728,0.053882245
10/6/2016,28.47249985,841.6599731,776.8599854,57.74000168,40.20000076,10/6/2016,0.078059194,0.037222922,0.079497859
10/7/2016,28.51499939,839.4299927,775.0800171,57.79999924,39.3219986,10/7/2016,0.076266667,0.034977143,0.073538095
10/10/2016,29.01250076,841.710022,785.9400024,58.04000092,40.18999863,10/10/2016,0.074948812,0.045413163,0.057421755
10/11/2016,29.07500076,831,783.0700073,57.18999863,40.02000046,10/11/2016,0.074985141,0.055573551,0.040915899
10/12/2016,29.33499908,834.0900269,786.1400146,57.11000061,40.30199814,10/12/2016,0.072293478,0.036949728,0.069425
10/13/2016,29.24500084,829.2800293,778.1900024,56.91999817,40.04800034,10/13/2016,0.057648867,0.033095469,0.052796602
10/14/2016,29.40749931,822.960022,778.5300293,57.41999817,39.30199814,10/14/2016,0.060742187,0.029382813,0.055444531
10/17/2016,29.38750076,812.9500122,779.960022,57.22000122,38.79199982,10/17/2016,0.067030831,0.043426273,0.04289866
